epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,197.636,1.03358,1.61361,1.199,0.00333,1,0.26471,0.06733,2.50185,4.52238,2.88101,0.000499612,0.000499612,0.000499612
16,208.506,0.98787,1.68311,1.24209,0.00333,1,0.33167,0.09344,2.3669,4.27652,2.87965,0.00052793,0.00052793,0.00052793
17,219.866,1.1467,1.66757,1.29169,0.00333,1,0.16625,0.03771,2.14947,4.67178,2.53133,0.000555456,0.000555456,0.000555456
18,231.888,0.96832,1.46011,1.22588,0.00333,1,0.09746,0.03233,2.30116,5.3841,2.6534,0.00058219,0.00058219,0.00058219
19,243.157,0.99883,1.47102,1.239,0.00333,1,0.08258,0.02902,2.33014,5.63989,2.67564,0.000608132,0.000608132,0.000608132
20,254.005,0.8788,1.25664,1.14113,0.00333,1,0.08292,0.03114,1.88424,5.17381,2.28231,0.000633282,0.000633282,0.000633282
21,264.985,1.05064,1.4156,1.1783,0.00333,1,0.12533,0.03466,1.91173,4.49708,2.23371,0.00065764,0.00065764,0.00065764
22,276.065,1.06463,1.37924,1.23157,0.00333,1,0.0583,0.02604,1.83538,4.57577,2.46168,0.000681206,0.000681206,0.000681206
23,286.834,1.13107,1.70906,1.35813,0.00333,1,0.03928,0.01667,2.18186,4.70748,3.15236,0.00070398,0.00070398,0.00070398
24,297.808,1.12229,1.54067,1.31677,0.00333,1,0.03309,0.01016,2.38644,4.9148,2.90131,0.000725962,0.000725962,0.000725962
25,309.552,1.17281,1.64263,1.37356,0.00333,1,0.08808,0.0237,1.93649,4.39429,2.72578,0.000747152,0.000747152,0.000747152
26,320.457,1.18086,1.6885,1.34653,0.00333,1,0.15567,0.06688,2.07115,3.99547,2.84694,0.00076755,0.00076755,0.00076755
27,330.918,1.24161,1.58344,1.32147,0.00333,1,0.11964,0.02759,2.32963,4.35946,3.55689,0.000787156,0.000787156,0.000787156
28,342.15,1.25776,1.72901,1.38419,0.00333,1,0.11964,0.02759,2.32963,4.35946,3.55689,0.00080597,0.00080597,0.00080597
29,354.418,1.05017,1.5277,1.27071,0.00333,1,0.03737,0.00529,3.46477,4.90498,4.49879,0.000823992,0.000823992,0.000823992
30,366.458,1.20347,1.44654,1.25267,0.00333,1,0.06219,0.02173,2.56358,4.85181,3.33457,0.000841222,0.000841222,0.000841222
31,377.723,1.0305,1.47825,1.16784,0.00333,1,0.06219,0.02173,2.56358,4.85181,3.33457,0.00085766,0.00085766,0.00085766
32,388.526,1.18444,1.42635,1.37814,0.00222,0.66667,0.05083,0.00883,3.14047,5.50239,3.38412,0.000873306,0.000873306,0.000873306
33,399.53,1.0271,1.46802,1.23701,0.00333,1,0.04475,0.01374,2.61833,4.94188,2.92091,0.00088816,0.00088816,0.00088816
34,410.41,1.05014,1.29937,1.22382,0.00333,1,0.04475,0.01374,2.61833,4.94188,2.92091,0.000902222,0.000902222,0.000902222
35,422.178,0.98036,1.38494,1.25664,0.63284,0.33333,0.36927,0.11449,2.36528,4.35257,3.38826,0.000915492,0.000915492,0.000915492
36,434.396,1.05678,1.38849,1.23772,0.91738,0.33333,0.37063,0.07836,2.33734,3.75514,3.71631,0.00092797,0.00092797,0.00092797
37,445.015,1.06861,1.28206,1.18935,0.91738,0.33333,0.37063,0.07836,2.33734,3.75514,3.71631,0.000939656,0.000939656,0.000939656
38,456.225,1.11417,1.28738,1.23674,0.92973,0.33333,0.37653,0.07719,2.52149,4.03953,4.08124,0.00095055,0.00095055,0.00095055
39,467.288,1.02367,1.34927,1.25973,0.93162,0.33333,0.42027,0.08637,2.47617,4.18362,4.01231,0.000960652,0.000960652,0.000960652
40,477.58,0.87344,1.30819,1.22958,0.93162,0.33333,0.42027,0.08637,2.47617,4.18362,4.01231,0.000969962,0.000969962,0.000969962
41,488.206,0.97571,1.33531,1.23839,0.92412,0.33333,0.44803,0.08812,2.31189,3.94326,3.90954,0.00097848,0.00097848,0.00097848
42,500.208,1.03791,1.26535,1.23997,0.89551,0.33333,0.50037,0.11223,2.16758,4.26232,3.79181,0.000986206,0.000986206,0.000986206
43,511.746,0.97122,1.22346,1.21487,0.89551,0.33333,0.50037,0.11223,2.16758,4.26232,3.79181,0.00099314,0.00099314,0.00099314
44,523.003,1.07941,1.26003,1.30404,0.75404,0.33333,0.40137,0.09112,2.32452,4.26321,3.64379,0.000999282,0.000999282,0.000999282
45,534.119,1.0804,1.36317,1.24545,0.75404,0.33333,0.40137,0.09112,2.32452,4.26321,3.64379,0.00100463,0.00100463,0.00100463
46,544.94,1.21074,1.29701,1.21123,0.21963,0.85152,0.24875,0.05481,2.56166,3.86261,3.69544,0.00100919,0.00100919,0.00100919
47,555.285,1.02135,1.20581,1.2144,0.21963,0.85152,0.24875,0.05481,2.56166,3.86261,3.69544,0.00101296,0.00101296,0.00101296
48,565.501,0.98214,1.35057,1.24286,0.22038,0.33333,0.14504,0.02359,2.79705,4.60414,3.66708,0.00101593,0.00101593,0.00101593
49,576.198,1.06229,1.32493,1.16292,0.22038,0.33333,0.14504,0.02359,2.79705,4.60414,3.66708,0.00101811,0.00101811,0.00101811
50,589.657,0.90057,1.20106,1.12608,0.43268,0.53203,0.37058,0.06139,2.39789,4.92146,3.74538,0.0010195,0.0010195,0.0010195
51,600.796,0.94207,1.21789,1.1844,0.43268,0.53203,0.37058,0.06139,2.39789,4.92146,3.74538,0.00101,0.00101,0.00101
52,612.235,0.90187,1.11375,1.1511,0.24391,1,0.24875,0.03301,2.3264,4.13043,3.39567,0.0009902,0.0009902,0.0009902
53,622.94,0.92596,1.24082,1.16179,0.24391,1,0.24875,0.03301,2.3264,4.13043,3.39567,0.0009704,0.0009704,0.0009704
54,633.665,0.95607,1.18734,1.19115,0.28789,0.66667,0.22204,0.08613,1.89634,3.18828,3.43919,0.0009506,0.0009506,0.0009506
55,644.533,0.92534,1.17186,1.11021,0.28789,0.66667,0.22204,0.08613,1.89634,3.18828,3.43919,0.0009308,0.0009308,0.0009308
56,655.71,0.90002,1.09258,1.13743,0.29858,0.66667,0.27787,0.09939,1.80657,3.92267,3.09089,0.000911,0.000911,0.000911
57,666.075,0.89076,1.10485,1.17277,0.29858,0.66667,0.27787,0.09939,1.80657,3.92267,3.09089,0.0008912,0.0008912,0.0008912
58,676.518,0.84258,1.19434,1.12343,0.46148,0.33333,0.44537,0.13582,1.82133,4.81946,3.09872,0.0008714,0.0008714,0.0008714
59,686.851,0.86955,1.12355,1.14375,0.46148,0.33333,0.44537,0.13582,1.82133,4.81946,3.09872,0.0008516,0.0008516,0.0008516
60,697.062,0.87622,1.17,1.13819,0.28361,0.66667,0.44537,0.13222,1.74463,5.04931,2.98373,0.0008318,0.0008318,0.0008318
61,707.47,0.7511,1.0692,1.16761,0.28361,0.66667,0.44537,0.13222,1.74463,5.04931,2.98373,0.000812,0.000812,0.000812
62,718.025,0.91611,1.20147,1.17577,0.3223,0.66667,0.50037,0.27544,2.13913,4.87964,3.27116,0.0007922,0.0007922,0.0007922
63,728.393,0.92167,1.16737,1.17351,0.3223,0.66667,0.50037,0.27544,2.13913,4.87964,3.27116,0.0007724,0.0007724,0.0007724
64,739.004,0.85848,1.03807,1.09762,1,0.6068,0.66537,0.1707,2.12551,4.68012,3.27442,0.0007526,0.0007526,0.0007526
65,749.318,0.8835,1.08954,1.09834,1,0.6068,0.66537,0.1707,2.12551,4.68012,3.27442,0.0007328,0.0007328,0.0007328
66,759.823,0.92057,1.12905,1.1745,0.69169,0.33333,0.42966,0.11794,2.1116,5.14999,3.18373,0.000713,0.000713,0.000713
67,770.169,0.81759,1.156,1.19749,0.69169,0.33333,0.42966,0.11794,2.1116,5.14999,3.18373,0.0006932,0.0006932,0.0006932
68,780.404,0.89796,1.08594,1.15504,0.32071,0.66667,0.44537,0.13921,1.9558,4.77127,2.96102,0.0006734,0.0006734,0.0006734
69,790.667,0.95123,1.05598,1.16053,0.32071,0.66667,0.44537,0.13921,1.9558,4.77127,2.96102,0.0006536,0.0006536,0.0006536
70,801.43,0.92048,1.05577,1.16268,0.38888,0.64196,0.46737,0.14541,1.5573,4.7686,2.55834,0.0006338,0.0006338,0.0006338
71,811.969,0.78602,0.98357,1.08537,0.38888,0.64196,0.46737,0.14541,1.5573,4.7686,2.55834,0.000614,0.000614,0.000614
72,823.031,0.7114,1.00801,1.12784,0.31077,0.66667,0.22421,0.08478,1.4037,4.74584,2.15979,0.0005942,0.0005942,0.0005942
73,834.808,0.7212,0.9683,1.03242,0.31077,0.66667,0.22421,0.08478,1.4037,4.74584,2.15979,0.0005744,0.0005744,0.0005744
74,845.802,0.70449,0.91992,1.05419,0.30285,0.66667,0.28065,0.11596,1.3661,5.1303,2.08043,0.0005546,0.0005546,0.0005546
75,856.455,0.74968,1.0206,1.03555,0.30285,0.66667,0.28065,0.11596,1.3661,5.1303,2.08043,0.0005348,0.0005348,0.0005348
76,867.462,0.81818,1.02458,1.16371,0.28808,0.66667,0.22581,0.10534,1.37441,5.55501,1.97197,0.000515,0.000515,0.000515
77,878.235,0.72477,0.97773,1.11786,0.28808,0.66667,0.22581,0.10534,1.37441,5.55501,1.97197,0.0004952,0.0004952,0.0004952
78,889.974,0.77121,0.89558,1.09279,0.30242,0.66667,0.26884,0.11137,1.24205,4.95169,1.87431,0.0004754,0.0004754,0.0004754
79,901.784,0.67294,0.8924,1.04052,0.30242,0.66667,0.26884,0.11137,1.24205,4.95169,1.87431,0.0004556,0.0004556,0.0004556
80,916.137,0.74781,0.96353,1.11834,0.30169,0.33333,0.18019,0.09923,1.17735,5.36524,1.796,0.0004358,0.0004358,0.0004358
81,929.067,0.77307,0.93438,1.05058,0.30169,0.33333,0.18019,0.09923,1.17735,5.36524,1.796,0.000416,0.000416,0.000416
82,940.83,0.70327,0.9841,1.12342,0.28458,0.66667,0.22406,0.1219,1.20523,5.00168,1.83653,0.0003962,0.0003962,0.0003962
83,952.008,0.76037,0.90023,1.06884,0.28458,0.66667,0.22406,0.1219,1.20523,5.00168,1.83653,0.0003764,0.0003764,0.0003764
84,962.426,0.71303,1.02327,1.09491,0.32564,0.66667,0.22411,0.11582,1.17036,3.74421,1.80344,0.0003566,0.0003566,0.0003566
85,973.188,0.78602,0.97652,1.1469,0.32564,0.66667,0.22411,0.11582,1.17036,3.74421,1.80344,0.0003368,0.0003368,0.0003368
86,983.813,0.80842,0.94142,1.08781,0.32632,0.66667,0.22439,0.12322,1.19482,3.51307,1.85812,0.000317,0.000317,0.000317
87,994.281,0.75955,0.8792,1.06159,0.32632,0.66667,0.22439,0.12322,1.19482,3.51307,1.85812,0.0002972,0.0002972,0.0002972
88,1004.63,0.66861,0.83558,1.00833,0.32615,0.66667,0.44888,0.16254,1.20699,3.67346,1.89158,0.0002774,0.0002774,0.0002774
89,1014.88,0.75932,0.94931,1.05748,0.32615,0.66667,0.44888,0.16254,1.20699,3.67346,1.89158,0.0002576,0.0002576,0.0002576
90,1025.13,0.65501,0.87953,0.99861,0.3865,0.66667,0.48806,0.17199,1.22163,3.52359,1.83218,0.0002378,0.0002378,0.0002378
91,1035.58,0.56201,1.07808,0.98739,0.3865,0.66667,0.48806,0.17199,1.22163,3.52359,1.83218,0.000218,0.000218,0.000218
92,1045.79,0.53352,1.01335,0.94828,0.39063,0.64585,0.49612,0.1713,1.23034,3.37738,1.76246,0.0001982,0.0001982,0.0001982
93,1055.86,0.59884,1.08804,1.04693,0.39063,0.64585,0.49612,0.1713,1.23034,3.37738,1.76246,0.0001784,0.0001784,0.0001784
94,1066.19,0.60241,1.03449,1.01897,0.39121,0.64714,0.50825,0.34794,1.01571,3.19944,1.61626,0.0001586,0.0001586,0.0001586
95,1076.28,0.57838,1.09733,0.99065,0.39121,0.64714,0.50825,0.34794,1.01571,3.19944,1.61626,0.0001388,0.0001388,0.0001388
96,1086.54,0.53573,0.97722,0.95936,0.37464,0.66667,0.51004,0.34505,1.08121,3.00077,1.59879,0.000119,0.000119,0.000119
97,1097.7,0.57415,0.98078,0.98751,0.37464,0.66667,0.51004,0.34505,1.08121,3.00077,1.59879,9.92e-05,9.92e-05,9.92e-05
98,1107.85,0.53973,0.97816,0.94555,0.34165,0.66667,0.5165,0.35359,0.98195,3.00383,1.56094,7.94e-05,7.94e-05,7.94e-05
99,1118.02,0.50228,0.93349,0.92667,0.34165,0.66667,0.5165,0.35359,0.98195,3.00383,1.56094,5.96e-05,5.96e-05,5.96e-05
100,1132.08,0.52411,0.93247,0.9435,0.33111,0.66667,0.522,0.3663,0.99185,3.04808,1.53989,3.98e-05,3.98e-05,3.98e-05
